Sat Apr 16 15:21:51.388 2022 : CtMain::main processing for command=/ call show 
Sat Apr 16 15:21:51.389 2022 : Entering LinuxControllerExplorer::explore 
Sat Apr 16 15:21:51.389 2022 : Entering LinuxControllerExplorer::getCtrlCount
Sat Apr 16 15:21:51.390 2022 : LinuxControllerExplorer::getCtrlCount _hDvr=4 _hDvrSwr =-1
Sat Apr 16 15:21:51.492 2022 : Drive deviceID=14 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.492 2022 : Drive deviceID=14 (PdDataMfi::getPdConfigInfo) DG=10 span=0 arm=0
Sat Apr 16 15:21:51.492 2022 : Drive deviceID=14 (PdDataMfi::getSATAPDRevision) 
Sat Apr 16 15:21:51.492 2022 : Drive deviceID=14 (PdDataMfi::getSATAIdentifyData) 
Sat Apr 16 15:21:51.497 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.497 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.497 2022 : Drive deviceID=14 (PdDataMfi::getProgress) 
Sat Apr 16 15:21:51.497 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=e mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.497 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.497 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.497 2022 : Drive deviceID=14 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=10 epd=0
Sat Apr 16 15:21:51.497 2022 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Sat Apr 16 15:21:51.497 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.497 2022 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=11 epd=0
Sat Apr 16 15:21:51.497 2022 : Entering AdapterDataMfi::getOem
Sat Apr 16 15:21:51.497 2022 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.497 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.497 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.497 2022 : Exiting AdapterDataMfi::getOem
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=0 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=1 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=2 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=3 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=4 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=5 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=6 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=7 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=8 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=9 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=10 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVolumeEPD ID=11 epd=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::getDgIndex targetId=11, dgNum =1868821583
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::getVdInfo displaying VD ID=11/11 
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::getSpanDepth targetId=11, spanDepth=1
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::getRAIDLvl ID=11 prl=0, spanDepth=1
Sat Apr 16 15:21:51.497 2022 : Entering AdapterDataMfi::isTreatR1EAsR10
Sat Apr 16 15:21:51.497 2022 : Entering AdapterDataMfi::getMFCdata
Sat Apr 16 15:21:51.497 2022 : Exiting AdapterDataMfi::isTreatR1EAsR10
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::getSSCDType ID=11 nSSCDType=0 
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::isVdSSCD ID=11 isSSCD=0
Sat Apr 16 15:21:51.497 2022 : VdDataMfi::getState targetId=11, state=3
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getConsistentState targetId=11, state=1
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getDefaultCachePolicy targetId=11, currentCachePolicy=4
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getMrLdInfo targetId=11
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3020000 mbox.w[0]=b mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getMrLdProperties targetId=11
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getMrLdInfo targetId=11
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3020000 mbox.w[0]=b mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getMrLdProperties targetId=11
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::isSSCSupported
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.498 2022 : Exiting AdapterDataMfi::isSSCSupported
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::getCcSchedMode
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::getCcScProperties
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl DCMD=1140200 mbox.w[0]=1 mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.498 2022 : Exiting AdapterDataMfi::getCcSchedMode
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::isCtrlNytroMegaRaid
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.498 2022 : ExitingAdapterDataMfi::isCtrlNytroMegaRaid
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getNumDrivesPerSpan targetId=11, numdrvsPerspan=1
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getSpanDepth targetId=11, spanDepth=1
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.498 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.498 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.498 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.498 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.498 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.498 2022 : Drive deviceID=15 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.498 2022 : Drive deviceID=15 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getBlockSizeOfVd ID=11 blocksizeOfVd=512 
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getName targetId=11, name =
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getDsblPIInfo ID=11 dsblPI=0
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getEncryptionType targetId=11, encryptionType=0
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getPowerPolicy ID=11 powerPolicy=0
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getDefaultCachePolicy targetId=11, diskCachePolicy=0
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getCurrentAccessPolicy ID=11 currAccessPolicy=0
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.498 2022 : Drive deviceID=15 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.498 2022 : Drive deviceID=15 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3080000 mbox.w[0]=b mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.498 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.498 2022 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::isSRL03Supported
Sat Apr 16 15:21:51.498 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.498 2022 : Exiting AdapterDataMfi::isSRL03Supported retCode = 0
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getSrl targetId=11, SRL=0
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getNumDrivesPerSpan targetId=11, numdrvsPerspan=1
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getSpanDepth targetId=11, spanDepth=1
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getSpanDepth targetId=11, spanDepth=1
Sat Apr 16 15:21:51.498 2022 : VdDataMfi::getNumDrivesPerSpan targetId=11, numdrvsPerspan=1
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSRL03Supported
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting AdapterDataMfi::isSRL03Supported retCode = 0
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getSrl targetId=11, SRL=0
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getNumDrivesPerSpan targetId=11, numdrvsPerspan=1
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getSpanDepth targetId=11, spanDepth=1
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getSpanDepth targetId=11, spanDepth=1
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getNumDrivesPerSpan targetId=11, numdrvsPerspan=1
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getState targetId=11, state=3
Sat Apr 16 15:21:51.499 2022 : Drive deviceID=15 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:21:51.499 2022 : Drive deviceID=15 (PdDataMfi::PdInfo) retCode=0 
Sat Apr 16 15:21:51.499 2022 : Drive deviceID=15 (PdDataMfi::isDedicatedHSP) value=0 
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getPrl targetId=0, PRL=0
Sat Apr 16 15:21:51.499 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Drive deviceID=11 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getPrl targetId=1, PRL=0
Sat Apr 16 15:21:51.499 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Drive deviceID=17 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getPrl targetId=2, PRL=0
Sat Apr 16 15:21:51.499 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Drive deviceID=10 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getPrl targetId=3, PRL=0
Sat Apr 16 15:21:51.499 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Drive deviceID=20 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getPrl targetId=4, PRL=0
Sat Apr 16 15:21:51.499 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.499 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Drive deviceID=9 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.499 2022 : VdDataMfi::getPrl targetId=5, PRL=0
Sat Apr 16 15:21:51.499 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.499 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Drive deviceID=16 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.500 2022 : VdDataMfi::getPrl targetId=6, PRL=0
Sat Apr 16 15:21:51.500 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Drive deviceID=13 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.500 2022 : VdDataMfi::getPrl targetId=7, PRL=0
Sat Apr 16 15:21:51.500 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Drive deviceID=18 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.500 2022 : VdDataMfi::getPrl targetId=8, PRL=0
Sat Apr 16 15:21:51.500 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Drive deviceID=19 (PdDataMfi::isPdEpd)  value=0 

Sat Apr 16 15:21:51.500 2022 : VdDataMfi::getPrl targetId=9, PRL=0
Sat Apr 16 15:21:51.500 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Drive deviceID=12 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.500 2022 : VdDataMfi::getPrl targetId=10, PRL=0
Sat Apr 16 15:21:51.500 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Drive deviceID=14 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.500 2022 : VdDataMfi::getPrl targetId=11, PRL=0
Sat Apr 16 15:21:51.500 2022 : Entering RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.500 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.500 2022 : Exiting RmDataMfi::getPdListInLd
Sat Apr 16 15:21:51.500 2022 : Drive deviceID=15 (PdDataMfi::isPdEpd)  value=0 
Sat Apr 16 15:21:51.500 2022 : Drive deviceID=15 (PdDataMfi::getPdConfigInfo) DG=11 span=0 arm=0
Sat Apr 16 15:21:51.501 2022 : Drive deviceID=15 (PdDataMfi::getSATAPDRevision) 
Sat Apr 16 15:21:51.501 2022 : Drive deviceID=15 (PdDataMfi::getSATAIdentifyData) 
Sat Apr 16 15:21:51.506 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.506 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.507 2022 : Drive deviceID=15 (PdDataMfi::getProgress) 
Sat Apr 16 15:21:51.507 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=f mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.507 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.507 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.507 2022 : Drive deviceID=15 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:21:51.507 2022 : VdDataMfi::isVolumeEPD ID=11 epd=0
Sat Apr 16 15:21:51.509 2022 : Entering SwCtPrCp::getMissingDrvTable
Sat Apr 16 15:21:51.509 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:21:51.509 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.509 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.509 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.509 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.509 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:21:51.509 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:21:51.509 2022 : SwCtPrCp::getMissingDrvTable total missing PDs=0
Sat Apr 16 15:21:51.509 2022 : Entering SwCtPrCp::getVDInfoTable
Sat Apr 16 15:21:51.509 2022 : Entering AdapterDataMfi::getOem
Sat Apr 16 15:21:51.510 2022 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:21:51.510 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:21:51.510 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:21:51.510 2022 : Exiting AdapterDataMfi::getOem
Sat Apr 16 15:21:51.510 2022 : Entering RmDataMfi::vdSortFunc
